,Date,adj_close,close,low,high,open,volume
1427,2021-03-23,3.859321117401123,3.859321117401123,3.7621469497680655,4.268505096435547,4.009209156036377,20567499.0
1428,2021-03-24,3.791970014572144,3.791970014572144,3.669636011123657,4.363738059997559,3.855423927307129,30466503.0
1429,2021-03-25,3.5613200664520264,3.5613200664520264,3.3864200115203857,3.8009870052337646,3.7830679416656494,18689542.0
1430,2021-03-26,4.536732196807861,4.536732196807861,3.5607540607452397,4.581100940704346,3.5607540607452397,37012971.0
1431,2021-03-27,4.364932060241699,4.364932060241699,4.327486038208008,4.942849159240723,4.528359889984131,30704779.0
1432,2021-03-28,4.902440071105957,4.902440071105957,4.320635795593262,5.173210144042969,4.364930152893066,43526513.0
1433,2021-03-29,5.645048141479492,5.645048141479492,4.667405128479004,5.717402935028076,4.912577152252197,41864755.0
1434,2021-03-30,6.284135818481445,6.284135818481445,5.565031051635742,7.687792778015137,5.646918773651123,273330964.0
1435,2021-03-31,5.697309970855713,5.697309970855713,5.679448127746582,6.40666389465332,6.332815170288086,72791656.0
1436,2021-04-01,5.555142879486084,5.555142879486084,5.332624912261963,5.82074785232544,5.693356990814209,49928722.0
1437,2021-04-02,5.675601005554199,5.675601005554199,5.344083786010742,5.965122222900391,5.552532196044922,45234533.0
1438,2021-04-03,5.102569103240967,5.102569103240967,5.059739112854004,5.782394886016846,5.680521965026856,25941250.0
1439,2021-04-04,5.907862186431885,5.907862186431885,5.062786102294922,6.466095924377441,5.097598075866699,70011287.0
1440,2021-04-05,9.256800651550291,9.256800651550291,5.670838832855225,11.119546890258787,5.903933048248291,615724647.0
1441,2021-04-06,7.775959014892578,7.775959014892578,7.474198818206787,9.336275100708008,9.336275100708008,198024948.0
1442,2021-04-07,7.376083850860596,7.376083850860596,6.589982986450195,8.092232704162598,7.765559196472168,133073739.0
1443,2021-04-08,7.757730007171631,7.757730007171631,7.31469202041626,7.929760932922363,7.374141216278076,69974522.0
1444,2021-04-09,7.975791931152344,7.975791931152344,7.687079906463623,8.865013122558594,7.755805969238281,116955292.0
1445,2021-04-10,7.572542190551758,7.572542190551758,7.275829792022705,8.01543140411377,7.955779075622559,60380257.0
1446,2021-04-11,7.234373092651367,7.234373092651367,7.030309200286865,7.631221771240234,7.5747809410095215,43929315.0
1447,2021-04-12,7.652966022491455,7.652966022491455,7.196585178375244,8.830220222473145,7.233715057373047,162037625.0
1448,2021-04-13,8.018774032592773,8.018774032592773,7.63456916809082,8.862577438354492,7.63456916809082,77538968.0
1449,2021-04-14,7.690556049346924,7.690556049346924,7.170118808746338,8.047321319580078,8.018499374389648,56052673.0
1450,2021-04-15,8.027117729187012,8.027117729187012,7.516819000244141,8.106090545654297,7.712950229644775,41080548.0
1451,2021-04-16,7.448084831237793,7.448084831237793,7.133201122283936,8.020076751708984,8.005476951599121,62254081.0
1452,2021-04-17,7.817193984985352,7.817193984985352,7.368367195129394,8.056821823120117,7.43758487701416,58044269.0
1453,2021-04-18,6.6506028175354,6.6506028175354,5.840591907501221,7.838038921356201,7.781484127044678,60844287.0
1454,2021-04-19,8.10607624053955,8.10607624053955,6.460062980651856,9.31874656677246,6.669857978820801,267892408.0
1455,2021-04-20,8.564796447753906,8.564796447753906,7.969421863555908,11.520862579345703,8.034029960632324,536173402.0
1456,2021-04-21,8.168737411499023,8.168737411499023,8.005064010620117,9.252565383911133,8.598881721496582,148495022.0
1457,2021-04-22,8.089658737182617,8.089658737182617,8.082823753356934,10.242470741271973,8.164277076721191,166516481.0
1458,2021-04-23,7.466897010803223,7.466897010803223,6.093649864196777,8.267313003540039,8.094696044921875,120189377.0
1459,2021-04-24,6.620237827301025,6.620237827301025,6.478238105773926,7.477427005767822,7.454822063446045,43652770.0
1460,2021-04-25,6.555576801300049,6.555576801300049,6.080599784851074,7.157063961029053,6.5956549644470215,38084385.0
1461,2021-04-26,7.581934928894043,7.581934928894043,6.4258527755737305,7.647483825683594,6.577847003936768,48448409.0
1462,2021-04-27,8.583322525024414,8.583322525024414,7.461956977844238,9.103700637817385,7.573428153991699,85031380.0
1463,2021-04-28,10.84913730621338,10.84913730621338,8.254605293273926,10.849312782287598,8.60842514038086,181231473.0
1464,2021-04-29,10.100260734558104,10.100260734558104,9.40227222442627,10.955473899841309,10.723746299743652,84336668.0
1465,2021-04-30,10.184638023376465,10.184638023376465,9.45816421508789,10.279739379882812,10.135302543640137,52297377.0
1466,2021-05-01,9.753251075744627,9.753251075744627,9.495817184448242,10.280101776123049,10.216286659240724,38949174.0
1467,2021-05-02,9.34555435180664,9.34555435180664,8.924959182739258,9.748719215393066,9.748719215393066,38542215.0
1468,2021-05-03,9.23537826538086,9.23537826538086,9.09706211090088,9.581948280334473,9.32012939453125,45349393.0
1469,2021-05-04,8.101094245910645,8.101094245910645,8.067459106445312,9.66208839416504,9.225361824035645,75354307.0
1470,2021-05-05,8.640727996826172,8.640727996826172,7.979010105133057,8.778726577758789,8.074745178222656,48857493.0
1471,2021-05-06,7.88505220413208,7.88505220413208,7.71418285369873,8.650115966796875,8.650115966796875,40004658.0
1472,2021-05-07,8.3989839553833,8.3989839553833,7.425260066986084,9.007742881774902,7.891060829162598,65212803.0
1473,2021-05-08,8.253210067749023,8.253210067749023,8.19360637664795,8.922497749328613,8.391111373901367,58489905.0
1474,2021-05-09,8.0718412399292,8.0718412399292,7.7134599685668945,8.378704071044922,8.247214317321777,28313936.0
1475,2021-05-10,7.1954522132873535,7.1954522132873535,6.891712188720703,8.268303871154785,8.075553894042969,47206642.0
1476,2021-05-11,8.09128189086914,8.09128189086914,6.990056991577148,8.406722068786621,7.180751800537109,45621875.0
1477,2021-05-12,6.757991790771484,6.757991790771484,6.757991790771484,9.199983596801758,8.090514183044434,65821436.0
1478,2021-05-13,6.956785202026367,6.956785202026367,6.296555042266846,7.621767997741699,6.787413120269775,63122893.0
1479,2021-05-14,7.072000980377197,7.072000980377197,6.870275020599365,7.488741874694824,6.9731268882751465,29935553.0
1480,2021-05-15,6.550277233123779,6.550277233123779,6.49213981628418,7.164896965026856,7.072061061859131,27063816.0
1481,2021-05-16,6.498117923736572,6.498117923736572,6.080032825469971,7.17409086227417,6.542038917541504,28954432.0
1482,2021-05-17,6.541065216064453,6.541065216064453,5.916847229003906,6.947988033294678,6.500802993774414,45974793.0
1483,2021-05-18,6.608284950256348,6.608284950256348,6.403800010681152,7.08346700668335,6.525123119354248,34362750.0
1484,2021-05-19,4.011073112487793,4.011073112487793,2.965190887451172,6.720973968505859,6.608585834503174,45808622.0
1485,2021-05-20,4.741680145263672,4.741680145263672,3.5543580055236816,4.9436869621276855,3.9693989753723145,33335763.0
1486,2021-05-21,4.344563007354736,4.344563007354736,3.669419050216675,5.349507808685303,4.705972194671631,43893463.0
1487,2021-05-22,3.927648067474365,3.927648067474365,3.7185370922088623,4.37005615234375,4.349254131317139,20790314.0
1488,2021-05-23,3.383929967880249,3.383929967880249,2.744196891784668,4.067320823669434,3.9409780502319336,29183188.0
1489,2021-05-24,4.180714130401611,4.180714130401611,3.366261959075928,4.271213054656982,3.3708980083465576,39628137.0
1490,2021-05-25,4.114726066589356,4.114726066589356,3.717888116836548,4.367134094238281,4.181647777557373,25107506.0
1491,2021-05-26,4.8770751953125,4.8770751953125,4.00954008102417,4.88165283203125,4.140324115753174,36477473.0
1492,2021-05-27,4.785937786102295,4.785937786102295,4.319632053375244,4.915501117706299,4.915501117706299,29485674.0
1493,2021-05-28,4.195503234863281,4.195503234863281,4.039079189300537,5.031313896179199,4.801974773406982,27635693.0
1494,2021-05-29,4.76028299331665,4.76028299331665,4.18953800201416,5.968100070953369,4.195022106170654,107419512.0
1495,2021-05-30,4.534470081329346,4.534470081329346,4.145954132080078,4.827610015869141,4.754456996917725,67429449.0
1496,2021-05-31,4.95019006729126,4.95019006729126,4.489768028259277,5.2979888916015625,4.534440040588379,75229656.0
1497,2021-06-01,4.692162036895752,4.692162036895752,4.56652307510376,4.963939189910889,4.943849086761475,31022662.0
1498,2021-06-02,4.711291790008545,4.711291790008545,4.4856390953063965,4.761905193328857,4.6939568519592285,20857056.0
1499,2021-06-03,4.785208225250244,4.785208225250244,4.587759971618652,4.821864128112793,4.7047529220581055,18135480.0
1500,2021-06-04,4.352865219116211,4.352865219116211,4.142145156860352,4.868167877197266,4.793525218963623,20468497.0
1501,2021-06-05,4.203474044799805,4.203474044799805,4.078534126281738,4.503503799438477,4.355548858642578,14354372.0
1502,2021-06-06,4.3817667961120605,4.3817667961120605,4.162479877471924,4.406209945678711,4.200403213500977,12287971.0
1503,2021-06-07,4.035947799682617,4.035947799682617,4.001612186431885,4.524509906768799,4.373330116271973,17011174.0
1504,2021-06-08,3.866422891616821,3.866422891616821,3.422102928161621,4.135581016540527,4.038494110107422,19815746.0
1505,2021-06-09,4.018318176269531,4.018318176269531,3.55378794670105,4.06744909286499,3.866365909576416,19428732.0
1506,2021-06-10,3.942096948623657,3.942096948623657,3.7758359909057617,4.161487102508545,4.0150251388549805,21813690.0
1507,2021-06-11,4.275052070617676,4.275052070617676,3.930893898010254,5.082508087158203,3.951971054077149,91838819.0
1508,2021-06-12,3.785738945007324,3.785738945007324,3.738149881362915,4.306803226470947,4.306803226470947,25428106.0
1509,2021-06-13,3.991236925125122,3.991236925125122,3.649566888809204,4.021452903747559,3.778877973556519,16858262.0
1510,2021-06-14,3.9905190467834473,3.9905190467834473,3.848967075347901,4.26046895980835,3.985090970993042,17106230.0
1511,2021-06-15,4.138228893280029,4.138228893280029,4.049081802368164,4.517507076263428,4.159836769104004,20200086.0
1512,2021-06-16,4.199130058288574,4.199130058288574,4.155660152435303,4.861945152282715,4.485850811004639,31623222.0
1513,2021-06-17,4.618661880493164,4.618661880493164,4.165177822113037,4.705104827880859,4.19352388381958,22029813.0
1514,2021-06-18,4.382942199707031,4.382942199707031,4.225170135498047,4.992364883422852,4.695855140686035,37976713.0
1515,2021-06-19,4.222149848937988,4.222149848937988,4.2000041007995605,4.531160831451416,4.390874862670898,14273603.0
1516,2021-06-20,4.212076187133789,4.212076187133789,3.81517505645752,4.277399063110352,4.215033054351807,18674047.0
1517,2021-06-21,3.200690984725952,3.200690984725952,3.193866014480591,4.220139026641846,4.210100173950195,20068612.0
1518,2021-06-22,3.1863040924072266,3.1863040924072266,2.866692066192627,3.630321979522705,3.210616111755371,28682345.0
1519,2021-06-23,3.702486038208008,3.702486038208008,3.0971200466156006,3.775391101837158,3.186645030975342,22723858.0
1520,2021-06-24,3.808919906616211,3.808919906616211,3.4971489906311035,3.8517000675201416,3.711366891860962,16177919.0
1521,2021-06-25,3.429461002349853,3.429461002349853,3.388499975204468,3.8992550373077393,3.8024649620056152,15791456.0
1522,2021-06-26,3.601304054260254,3.601304054260254,3.2557389736175537,3.613107919692993,3.4237589836120605,15308979.0
1523,2021-06-27,3.721235036849976,3.721235036849976,3.476603984832764,3.744714975357056,3.608464002609253,14392463.0
1524,2021-06-28,3.970212936401367,3.970212936401367,3.6663119792938232,4.052815914154053,3.727930068969727,15808706.0
1525,2021-06-29,4.592488765716553,4.592488765716553,3.968653917312622,4.828105926513672,3.969759941101074,28561152.0
1526,2021-06-30,5.681056022644043,5.681056022644043,4.449761867523193,5.8502302169799805,4.611039161682129,86746637.0
1527,2021-07-01,5.756593227386475,5.756593227386475,5.197018146514893,5.986364841461182,5.678959846496582,43386014.0
1528,2021-07-02,6.104061126708984,6.104061126708984,5.751078128814697,6.365686893463135,5.751078128814697,74909369.0
1529,2021-07-03,7.697350025177002,7.697350025177002,5.785965919494629,7.960175037384033,6.075084209442139,111518587.0
1530,2021-07-04,8.795354843139648,8.795354843139648,7.619120121002197,9.836606979370115,7.729548931121826,232395624.0
1531,2021-07-05,8.071505546569824,8.071505546569824,7.76777982711792,8.886940956115723,8.765998840332031,99299122.0
1532,2021-07-06,10.95261287689209,10.95261287689209,8.03370189666748,11.814254760742188,8.036043167114258,829477102.0
1533,2021-07-07,13.525050163269045,13.525050163269045,10.475509643554688,16.611011505126953,10.903160095214844,1685573468.0
1534,2021-07-08,12.109070777893066,12.109070777893066,11.580656051635742,15.704625129699709,13.585149765014648,983503493.0
1535,2021-07-09,16.485883712768555,16.485883712768555,11.287155151367188,16.64582061767578,12.07850742340088,1454877408.0
1536,2021-07-10,17.65025520324707,17.65025520324707,16.47925567626953,19.521703720092773,16.55428123474121,1599472215.0
1537,2021-07-11,18.95771026611328,18.95771026611328,16.079252243041992,19.112777709960938,17.71393585205078,951069661.0
1538,2021-07-12,17.541820526123047,17.541820526123047,16.88240623474121,18.94436454772949,18.94436454772949,553438361.0
1539,2021-07-13,20.844541549682617,20.844541549682617,17.504709243774414,22.474103927612305,17.504709243774414,1710233004.0
1540,2021-07-14,23.32064247131348,23.32064247131348,19.63380241394043,24.307239532470703,20.829029083251957,1643663843.0
1541,2021-07-15,23.95917510986328,23.95917510986328,22.74478912353516,29.13060569763184,23.35040664672852,2068552611.0
1542,2021-07-16,20.90723419189453,20.90723419189453,20.520339965820312,27.3602294921875,24.04157447814941,1628682299.0
1543,2021-07-17,18.46113395690918,18.46113395690918,17.488985061645508,21.04778289794922,21.015548706054688,1107834770.0
1544,2021-07-18,18.88882827758789,18.88882827758789,17.526334762573242,20.874324798583984,18.51714324951172,955294028.0
1545,2021-07-19,16.863346099853516,16.863346099853516,15.659021377563477,18.789060592651367,18.715181350708008,717570226.0
1546,2021-07-20,15.04670238494873,15.04670238494873,14.18873405456543,17.11992645263672,17.11992645263672,585663471.0
1547,2021-07-21,22.213211059570312,22.213211059570312,14.77783203125,22.59723854064941,15.022539138793944,1825323880.0
1548,2021-07-22,24.83985137939453,24.83985137939453,22.15966796875,25.94267463684082,22.356143951416016,2351374876.0
1549,2021-07-23,42.1939582824707,42.1939582824707,24.321685791015625,48.162071228027344,24.812318801879883,6680961800.0
1550,2021-07-24,42.19585037231445,42.19585037231445,38.50651550292969,49.58422470092773,42.310054779052734,5759135940.0
1551,2021-07-25,43.4619140625,43.4619140625,37.93445587158203,43.974857330322266,42.07713317871094,2622075603.0
1552,2021-07-26,40.818389892578125,40.818389892578125,35.06802749633789,44.98956680297852,43.89580154418945,2603161538.0
1553,2021-07-27,46.9561882019043,46.9561882019043,36.36857986450195,53.276493072509766,40.97363662719727,5669417764.0
1554,2021-07-28,45.68716049194336,45.68716049194336,44.469970703125,50.38877868652344,47.06333160400391,2433886005.0
1555,2021-07-29,44.219722747802734,44.219722747802734,41.77155303955078,46.70843124389648,45.64712524414063,1691231740.0
1556,2021-07-30,43.33262634277344,43.33262634277344,41.28554153442383,45.29476547241211,44.22841262817383,1431343555.0
1557,2021-07-31,42.6602897644043,42.6602897644043,41.9069938659668,45.72039031982422,43.29958724975586,1134923899.0
1558,2021-08-01,37.94868469238281,37.94868469238281,37.41317367553711,42.817684173583984,42.55679321289063,740205694.0
1559,2021-08-02,40.20737838745117,40.20737838745117,37.77327728271485,42.74782943725586,37.77327728271485,1166663328.0
1560,2021-08-03,38.25188446044922,38.25188446044922,37.6780891418457,40.2090072631836,40.2086067199707,477532915.0
1561,2021-08-04,43.82766342163086,43.82766342163086,37.84820175170898,45.88861846923828,38.48765182495117,1643339528.0
1562,2021-08-05,42.62772750854492,42.62772750854492,41.08849334716797,44.88410186767578,43.7802963256836,774568010.0
1563,2021-08-06,42.5443229675293,42.5443229675293,41.48833465576172,44.00566101074219,42.58848571777344,607828557.0
1564,2021-08-07,41.30823516845703,41.30823516845703,40.28581619262695,43.60200881958008,42.651466369628906,559045931.0
1565,2021-08-08,42.14281845092773,42.14281845092773,40.13520431518555,47.40675354003906,41.34452438354492,1175908690.0
1566,2021-08-09,43.711822509765625,43.711822509765625,40.71809005737305,45.1015739440918,42.26912307739258,708072688.0
1567,2021-08-10,64.04629516601562,64.04629516601562,43.31633758544922,64.25373840332031,43.51960372924805,4253075410.0
1568,2021-08-11,66.25914764404297,66.25914764404297,63.59969711303711,76.9574203491211,63.94995880126953,4577489858.0
1569,2021-08-12,66.03748321533203,66.03748321533203,63.551368713378906,73.76660919189453,66.34426879882812,3280623731.0
1570,2021-08-13,70.51582336425781,70.51582336425781,65.95388793945312,73.70040130615234,66.1240005493164,1697280264.0
1571,2021-08-14,67.77728271484375,67.77728271484375,65.23528289794922,70.72651672363281,70.50550079345703,1009473445.0
1572,2021-08-15,67.60031127929688,67.60031127929688,63.76507568359375,67.88521575927734,67.75888061523438,642414124.0
1573,2021-08-16,66.59319305419922,66.59319305419922,66.01348876953125,70.6859359741211,67.91609954833984,814431756.0
1574,2021-08-17,71.74615478515625,71.74615478515625,65.25090026855469,81.94959259033203,66.37983703613281,3080115915.0
1575,2021-08-18,69.10615539550781,69.10615539550781,66.15071868896484,74.49185943603516,71.84123992919922,1577246861.0
1576,2021-08-19,72.1090087890625,72.1090087890625,67.29963684082031,72.93478393554688,69.36125183105469,827019379.0
1577,2021-08-20,73.74626159667969,73.74626159667969,71.531494140625,74.26499938964844,71.72423553466797,719445064.0
1578,2021-08-21,76.80278778076172,76.80278778076172,73.7179183959961,83.262939453125,73.7179183959961,1864700361.0
1579,2021-08-22,77.16268157958984,77.16268157958984,73.86177062988281,79.57398223876953,76.83592987060547,701977048.0
1580,2021-08-23,77.3932876586914,77.3932876586914,75.3159408569336,78.5810546875,77.20524597167969,583152522.0
1581,2021-08-24,69.8720703125,69.8720703125,67.4280776977539,77.52973175048828,77.40353393554688,736142534.0
1582,2021-08-25,72.52127838134766,72.52127838134766,68.6717300415039,74.99136352539062,69.99922943115234,1015019314.0
1583,2021-08-26,69.70157623291016,69.70157623291016,67.56159973144531,73.84783935546875,72.55264282226562,599788629.0
1584,2021-08-27,73.35694885253906,73.35694885253906,68.17945861816406,73.42778778076172,69.71411895751953,584630125.0
1585,2021-08-28,74.77200317382812,74.77200317382812,72.49683380126953,79.60470581054688,73.68887329101562,893009859.0
1586,2021-08-29,78.29005432128906,78.29005432128906,71.41385650634766,78.99327087402344,74.86283874511719,737469817.0
1587,2021-08-30,72.76034545898438,72.76034545898438,72.59757232666016,78.38786315917969,78.38786315917969,529364995.0
1588,2021-08-31,72.19998931884766,72.19998931884766,71.39585876464844,75.60518646240234,72.90653228759766,492482296.0
1589,2021-09-01,74.05318450927734,74.05318450927734,69.76699829101562,74.58975219726562,72.21501922607422,455957887.0
1590,2021-09-02,72.80734252929688,72.80734252929688,71.83543395996094,74.63232421875,73.9937744140625,360368483.0
1591,2021-09-03,73.91614532470703,73.91614532470703,71.5787353515625,76.44368743896484,72.7682876586914,532663686.0
1592,2021-09-04,82.21004486083984,82.21004486083984,72.43549346923828,94.62115478515624,73.9864273071289,2644122225.0
1593,2021-09-05,82.30738067626953,82.30738067626953,79.8971176147461,88.49444580078125,82.47108459472656,1280554241.0
1594,2021-09-06,79.06633758544922,79.06633758544922,75.61082458496094,85.06389617919922,82.25358581542969,687177667.0
1595,2021-09-07,64.0533447265625,64.0533447265625,56.93930816650391,80.33570861816406,79.05876922607422,1050604364.0
1596,2021-09-08,68.0704345703125,68.0704345703125,60.3809928894043,70.58367156982422,64.20970153808594,1042556004.0
1597,2021-09-09,69.13379669189453,69.13379669189453,67.27434539794922,72.2283935546875,68.16668701171875,510780693.0
1598,2021-09-10,65.49015045166016,65.49015045166016,63.04819869995117,71.21421813964844,69.105224609375,376329550.0
1599,2021-09-11,68.97509765625,68.97509765625,65.05477905273438,72.00839233398438,65.42684936523438,383654217.0
1600,2021-09-12,70.04041290283203,70.04041290283203,66.26225280761719,70.66889953613281,69.02622985839844,310685790.0
1601,2021-09-13,64.98819732666016,64.98819732666016,61.747215270996094,71.43705749511719,69.92828369140625,370996769.0
1602,2021-09-14,66.72708892822266,66.72708892822266,64.22230529785156,67.44058990478516,64.97026062011719,285946926.0
1603,2021-09-15,68.77124786376953,68.77124786376953,65.56110382080078,69.75865936279297,66.72337341308594,248274432.0
1604,2021-09-16,67.33665466308594,67.33665466308594,65.75003051757812,70.91163635253906,68.68408966064453,315529316.0
1605,2021-09-17,65.68364715576172,65.68364715576172,64.53372955322266,68.05474853515625,67.27544403076172,238198344.0
1606,2021-09-18,66.18728637695312,66.18728637695312,64.7612533569336,67.68824005126953,65.76390075683594,188512814.0
1607,2021-09-19,63.755001068115234,63.755001068115234,63.12044143676758,66.3875961303711,66.06797790527344,176265980.0
1608,2021-09-20,54.625144958496094,54.625144958496094,52.44382095336914,63.84650039672852,63.742950439453125,400733301.0
1609,2021-09-21,50.553592681884766,50.553592681884766,48.249977111816406,56.87778091430664,55.02995681762695,322876910.0
1610,2021-09-22,61.75218200683594,61.75218200683594,49.454227447509766,63.84092330932617,50.6027717590332,975386418.0
1611,2021-09-23,67.35392761230469,67.35392761230469,61.21749496459961,69.16578674316406,61.65449523925781,775329875.0
1612,2021-09-24,68.36767578125,68.36767578125,64.1541748046875,70.91864013671875,67.39105224609375,881488296.0
1613,2021-09-25,65.39187622070312,65.39187622070312,64.69397735595703,68.93002319335938,68.2916030883789,257680231.0
1614,2021-09-26,63.79537963867188,63.79537963867188,58.36677932739258,65.5075454711914,65.41191101074219,297203283.0
1615,2021-09-27,63.93357467651367,63.93357467651367,62.85755920410156,67.07823944091797,63.86075973510742,281306427.0
1616,2021-09-28,68.94920349121094,68.94920349121094,63.11312103271485,72.4609603881836,63.9141845703125,609031720.0
1617,2021-09-29,69.50537109375,69.50537109375,68.01471710205078,75.05975341796875,69.25311279296875,700067305.0
1618,2021-09-30,74.51168060302734,74.51168060302734,68.8747787475586,78.85699462890625,69.3744125366211,805131747.0
1619,2021-10-01,110.53909301757812,110.53909301757812,74.24960327148438,117.02678680419922,74.61109161376953,3272757444.0
1620,2021-10-02,107.94173431396484,107.94173431396484,106.40061950683594,119.92144775390624,110.4108428955078,2587817806.0
1621,2021-10-03,138.31814575195312,138.31814575195312,103.9908218383789,138.31814575195312,107.9634246826172,2673087029.0
1622,2021-10-04,133.9513702392578,133.9513702392578,131.9569091796875,155.08448791503906,137.37261962890625,3964782527.0
1623,2021-10-05,128.9872589111328,128.9872589111328,127.53168487548828,145.70201110839844,134.7230682373047,2090557471.0
1624,2021-10-06,126.21660614013672,126.21660614013672,120.28532409667967,140.4199676513672,128.7117462158203,2589126719.0
1625,2021-10-07,124.50933074951172,124.50933074951172,120.91536712646484,130.80677795410156,126.30990600585938,1174395063.0
1626,2021-10-08,126.3672866821289,126.3672866821289,120.36035919189452,138.5144805908203,124.3741455078125,1325554236.0
1627,2021-10-09,126.5457992553711,126.5457992553711,123.98516082763672,132.31857299804688,126.1799087524414,667486137.0
1628,2021-10-10,116.32270050048828,116.32270050048828,115.70233154296876,126.56603240966795,126.56603240966795,467384771.0
1629,2021-10-11,117.01702117919922,117.01702117919922,112.52082824707033,121.88562774658205,116.42718505859376,581610297.0
1630,2021-10-12,122.06558227539062,122.06558227539062,114.06570434570312,125.89981842041016,116.65440368652344,1094381151.0
1631,2021-10-13,121.76675415039062,121.76675415039062,118.01869201660156,124.73741149902344,122.1431655883789,486930365.0
1632,2021-10-14,136.2120819091797,136.2120819091797,120.58031463623048,143.3204803466797,121.67748260498048,1488398669.0
1633,2021-10-15,125.78787231445312,125.78787231445312,124.94949340820312,145.04776000976562,136.42025756835938,1477113651.0
1634,2021-10-16,125.2733917236328,125.2733917236328,122.83903503417967,129.93028259277344,125.65167236328124,471065745.0
1635,2021-10-17,124.653564453125,124.653564453125,121.7826919555664,129.50486755371094,125.14694213867188,389199510.0
1636,2021-10-18,122.48188018798828,122.48188018798828,119.28822326660156,125.34908294677734,124.64338684082033,392238229.0
1637,2021-10-19,122.166015625,122.166015625,120.21552276611328,123.58192443847656,122.4900360107422,242258839.0
1638,2021-10-20,127.3362274169922,127.3362274169922,120.78184509277344,129.766357421875,122.13680267333984,401928978.0
1639,2021-10-21,119.82247924804688,119.82247924804688,116.5390625,133.9687042236328,127.66863250732422,698855437.0
1640,2021-10-22,130.0851593017578,130.0851593017578,117.98099517822266,133.15518188476562,119.8481903076172,846653873.0
1641,2021-10-23,125.92134857177734,125.92134857177734,123.62641143798828,133.20655822753906,130.27505493164062,477799314.0
1642,2021-10-24,123.02403259277344,123.02403259277344,120.44763946533205,127.71192169189452,125.8104248046875,354140716.0
1643,2021-10-25,131.85638427734375,131.85638427734375,122.28643035888672,141.25057983398438,122.90153503417967,1157814330.0
1644,2021-10-26,128.99044799804688,128.99044799804688,127.37286376953124,137.9631805419922,131.79888916015625,693706833.0
1645,2021-10-27,121.74868774414062,121.74868774414062,120.32089233398438,132.57192993164062,129.05776977539062,597601543.0
1646,2021-10-28,126.52278137207033,126.52278137207033,121.61534881591795,129.45460510253906,121.61534881591795,461457686.0
1647,2021-10-29,142.74948120117188,142.74948120117188,125.93999481201172,164.1488494873047,126.64601135253906,2875226153.0
1648,2021-10-30,147.2863311767578,147.2863311767578,140.20252990722656,156.62278747558594,142.9872283935547,1702475808.0
1649,2021-10-31,138.29217529296875,138.29217529296875,132.90676879882812,149.79371643066406,146.99920654296875,846906133.0
1650,2021-11-01,137.0658721923828,137.0658721923828,131.82861328125,139.0491485595703,138.19821166992188,513865368.0
1651,2021-11-02,140.35458374023438,140.35458374023438,135.63148498535156,143.69406127929688,136.99569702148438,668180094.0
1652,2021-11-03,141.2921905517578,141.2921905517578,134.98768615722656,142.56057739257812,140.4642791748047,589625469.0
1653,2021-11-04,145.1024169921875,145.1024169921875,141.61180114746094,163.75111389160156,141.61180114746094,1908953711.0
1654,2021-11-05,151.9117431640625,151.9117431640625,142.1958770751953,154.41732788085938,145.18844604492188,1043566649.0
1655,2021-11-06,157.74766540527344,157.74766540527344,148.7198486328125,165.36907958984375,151.88558959960938,1196857274.0
1656,2021-11-07,160.35926818847656,160.35926818847656,154.21707153320312,164.13719177246094,157.5550537109375,729492241.0
1657,2021-11-08,153.34677124023438,153.34677124023438,150.66168212890625,160.6205596923828,160.6205596923828,797576508.0
1658,2021-11-09,150.1945343017578,150.1945343017578,147.54623413085938,154.67660522460938,153.44760131835938,543319601.0
1659,2021-11-10,142.3145751953125,142.3145751953125,134.3625030517578,153.8006134033203,150.1379852294922,622918322.0
1660,2021-11-11,146.70510864257812,146.70510864257812,139.5675506591797,148.9615936279297,142.29708862304688,407286504.0
1661,2021-11-12,143.42526245117188,143.42526245117188,138.82247924804688,148.580322265625,146.4044952392578,553079413.0
1662,2021-11-13,143.09368896484375,143.09368896484375,142.0586395263672,147.79022216796875,143.44137573242188,337294121.0
1663,2021-11-14,142.35328674316406,142.35328674316406,139.9775390625,146.12168884277344,143.02622985839844,325408620.0
1664,2021-11-15,141.9652557373047,141.9652557373047,141.37445068359375,146.48257446289062,142.38070678710938,355337019.0
1665,2021-11-16,133.90573120117188,133.90573120117188,122.9790267944336,143.30010986328125,142.71652221679688,601216672.0
1666,2021-11-17,135.2400360107422,135.2400360107422,132.09066772460938,139.25132751464844,133.63194274902344,591438716.0
1667,2021-11-18,123.76132202148438,123.76132202148438,121.03057098388672,136.88624572753906,135.34645080566406,673264413.0
1668,2021-11-19,131.74896240234375,131.74896240234375,122.39839935302734,133.07339477539062,123.6017608642578,470825595.0
1669,2021-11-20,132.3675994873047,132.3675994873047,126.33192443847656,133.18536376953125,131.7372589111328,434063496.0
1670,2021-11-21,130.52024841308594,130.52024841308594,128.3097686767578,141.38818359375,132.5181427001953,585821941.0
1671,2021-11-22,128.1600799560547,128.1600799560547,126.2847671508789,132.85377502441406,130.38186645507812,430744458.0
1672,2021-11-23,136.47792053222656,136.47792053222656,126.8740234375,138.93077087402344,128.2007293701172,536344111.0
1673,2021-11-24,134.32028198242188,134.32028198242188,132.80018615722656,144.917724609375,136.44454956054688,543122809.0
1674,2021-11-25,138.95123291015625,138.95123291015625,137.51588439941406,144.36012268066406,140.2743377685547,909900348.0
